xtf_id,UID,Nummer,Abkuerzung,Name_oeV,Name_HR,Gueltigkeit_BeginnGueltigkeit,Gueltigkeit_EndeGueltigkeit,Gueltigkeit_BearbeitungsDatum,Gueltigkeit_Stand
ch14uvag00001128,CHE-113.523.383,2411,,SLOBO Reisen GmbH,SLOBO Reisen GmbH,18000101,,20220331,20220508
ch14uvag00220981,CHE-109.497.067,1338,MEV,MEV Schweiz AG - Independent Railway Services,MEV Schweiz AG - Independent Railway Services,20020301,,20220331,20220508
ch14uvag00000497,CHE-106.880.808,1063,FBS,Funivia Brusino-Arsizio/Serpiano SA,Funivia Brusino-Arsizio/Serpiano SA,18000101,,20220331,20220508
ch14uvag00000663,CHE-106.880.369,2967,MATIS,Matisa Matériel Industriel S.A.,Matisa Matériel Industriel S.A.,19450516,,20220331,20220508
ch14uvag00001239,CHE-114.747.525,2532,,DURMO TOURS GmbH,DURMO TOURS GmbH,20090302,,20220331,20220508
ch14uvag00107792,CHE-303.172.969,1318,RVTH,Association RVT-Historique,Association RVT-Historique,18000101,,20220331,20220508
ch14uvag00249020,,20488,#LEER,Commune de Bex,Commune de Bex,18000101,,20220331,20220508
ch14uvag00165856,,3047,PRESS,Eisenbahn-Bau- und Betriebsgesellschaft Pressnitztalbahn mbH,Eisenbahn-Bau- und Betriebsgesellschaft Pressnitztalbahn mbH,18000101,,20220331,20220508
ch14uvag00249021,,6004,,Bertolami Autocars,Bertolami Autocars,18000101,,20220331,20220508
ch14uvag00000622,CHE-114.850.407,584,LKE,Luftseilbahn Kalpetran - Embd,Gemeinde Embd,18000101,,20220331,20220508
ch14uvag00001060,CHE-108.366.149,2232,,Giosy Tours SA,Giosy Tours SA,18000101,,20220331,20220508
ch14uvag00000336,CHE-115.979.340,358,AWA,Autobusbetrieb Weesen - Amden,Ortsgemeinde Amden,18000101,,20220331,20220508
ch14uvag00000925,CHE-105.757.619,1094,TVCM,Télécabine Vercorin - Crêt-du-Midi,Société de la Télécabine de Vercorin SA ,18000101,,20220331,20220508
ch14uvag00000443,,2898,DB',DB Fernverkehr AG,DB Fernverkehr AG,18000101,,20220331,20220508
ch14uvag00001302,,2598,,Albus München GmbH,Albus München GmbH,18000101,,20220331,20220508
ch14uvag00000815,CHE-105.792.633,1179,SKRa,Sesselbahn Kiental - Ramslauenen,Sportbahnen Kiental AG in Liquidation,18000101,,20220331,20220508
ch14uvag00000674,,2415,MRG,Morreale Reisen GmbH,Morreale Reisen GmbH,18000101,,20220331,20220508
ch14uvag00000513,CHE-184.626.051,812,FRG,Förderverein Region Gantrisch,Förderverein Region Gantrisch,18000101,,20220331,20220508
ch14uvag00000975,CHE-115.057.937,1908,WETA*,Gemeinde Täuffelen,Gemeinde Täuffelen,18000101,,20220331,20220508
ch14uvag00000794,CHE-112.875.922,73,SEHR,Stiftung Museumsbahn Stein am Rhein - Etzwilen - Hemishofen - Ramsen & Rielasingen - Singen (SEHR & RS),Stiftung Museumsbahn Stein am Rhein - Etzwilen - Hemishofen - Ramsen & Rielasingen - Singen (SEHR & RS),18000101,,20220331,20220508
ch14uvag00000339,CHE-105.982.719,596,ABAG,Aletsch Bahnen AG,Aletsch Bahnen AG,18000101,,20220331,20220508
ch14uvag00224165,CHE-115.597.412,3092,DISA,Mescola GmbH,Mescola GmbH,20100415,,20220331,20220508
ch14uvag00000687,CHE-104.005.959,620,NLB,NLB S.A.,NLB S.A.,19971222,,20220331,20220508
ch14uvag00001265,,2561,,Novomar - Viagens e Turismo Lda,Novomar - Viagens e Turismo Lda,18000101,,20220331,20220508
ch14uvag00165703,,2683,Union,Union Ivkoni Ltd,Union Ivkoni Ltd,18000101,,20220331,20220508
ch14uvag00221611,CHE-269.402.071,2732,,Besho AG,Besho AG,20170904,,20220331,20220508
ch14uvag00000865,CHE-103.588.642,2956,SWR,Swissrail SA,Swissrail SA,19920619,,20220331,20220508
ch14uvag00000395,CHE-105.765.613,1123,BPM,Bergbahnen Piz Mundaun AG,Bergbahnen Piz Mundaun AG,18000101,,20220331,20220508
ch14uvag00249022,,20658,#LEER,belmont,belmont,18000101,,20220331,20220508
ch14uvag00001166,,2451,,Mietwagen- und Omnibusbetrieb Heinz Irra,Mietwagen- und Omnibusbetrieb Heinz Irra,18000101,,20220331,20220508
ch14uvag00249023,,20225,#CHIRESA,Chiresa AG,Chiresa AG,18000101,,20220331,20220508
ch14uvag00000962,,1307,VNB,Verein Naturpark Beverin,Verein Naturpark Beverin,18000101,,20220331,20220508
ch14uvag00249077,,20676,#LEER,Lütolf AG,Lütolf AG,18000101,,20220331,20220508
ch14uvag00000451,CHE-103.209.732,2962,DI,Diversified Investments SA,Diversified Investments SA,19690108,,20220331,20220508
ch14uvag00000563,CHE-101.092.382,86,HSTB,VEREIN HISTORISCHE SEETHALBAHN ,VEREIN HISTORISCHE SEETHALBAHN ,19990607,,20220331,20220508
ch14uvag00249024,,20343,#FBB,FBB Frischbeton + Baustoff AG,FBB Frischbeton + Baustoff AG,18000101,,20220331,20220508
ch14uvag00000460,CHE-104.143.432,45,DVZO,Dampfbahn-Verein Zürcher Oberland,Dampfbahn-Verein Zürcher Oberland,18000101,,20220331,20220508
ch14uvag00000453,CHE-105.920.196,438,DIH,Drahtseilbahn Interlaken - Heimwehfluh AG,Drahtseilbahn Interlaken - Heimwehfluh AG,18000101,,20220331,20220508
ch14uvag00001143,,2428,,Gisela Wilhelm Omnibusbetrieb August Wilhelm,Gisela Wilhelm Omnibusbetrieb August Wilhelm,18000101,,20220331,20220508
ch14uvag00249025,,20494,#LEER,PASTA Premium AG,PASTA Premium AG,18000101,,20220331,20220508
ch14uvag00249026,,20047,#TASENNW,Tanklager Sennwald AG,Tanklager Sennwald AG,18000101,,20220331,20220508
ch14uvag00000870,CHE-103.255.399,2877,TAM,TAMOIL S.A.,TAMOIL S.A.,19910228,,20220331,20220508
ch14uvag00249027,,20495,#LEER,Quadrant Plastic Composites AG,Quadrant Plastic Composites AG,18000101,,20220331,20220508
ch14uvag00249028,,20109,#SIETRSTAG,Sieber Transport AG,Sieber Transport AG,18000101,,20220331,20220508
ch14uvag00249029,,6013,,OPTOP TRAVEL COMPANY d.o.o.,OPTOP TRAVEL COMPANY d.o.o.,18000101,,20220331,20220508
ch14uvag00249030,CH-660.0.002.88,1365,GMINO,Groupe Minoteries SA,Groupe Minoteries SA,18000101,,20220331,20220508
ch14uvag00249031,,20200,#LANDISUR,Landi Sursee,Landi Sursee,18000101,,20220331,20220508
ch14uvag00249032,CHE-112.713.113,188,RPL,RAILplus AG,RAILplus AG,18000101,,20220331,20220508
ch14uvag00249033,,20501,#LEER,Mühle Rytz AG,Mühle Rytz AG,18000101,,20220331,20220508
ch14uvag00249034,,20279,#VADECAUV,Vadec SA,Vadec SA,18000101,,20220331,20220508
ch14uvag00249035,,20439,#LEER,Stocker Stahl AG,Stocker Stahl AG,18000101,,20220331,20220508
ch14uvag00249036,CHE-264.949.505,3114,CON,Consulting4Rail GmbH,Consulting4Rail GmbH,18000101,,20220331,20220508
ch14uvag00249037,,20322,#FREILAGER,Zürcher Freilager AG,Zürcher Freilager AG,18000101,,20220331,20220508
ch14uvag00249038,,20476,#LEER,Grab Immobilien AG,Grab Immobilien AG,18000101,,20220331,20220508
ch14uvag00249039,,20672,#LEER,RITEC,RITEC,18000101,,20220331,20220508
ch14uvag00249040,,20625,#LEER,Commune de Conthey - Châteauneuf-Conthey,Commune de Conthey - Châteauneuf-Conthey,18000101,,20220331,20220508
ch14uvag00249041,,20620,#LEER,Fritz Blaser AG,Fritz Blaser AG,18000101,,20220331,20220508
ch14uvag00249042,,20521,#LEER,F. & H. Engel AG,F. & H. Engel AG,18000101,,20220331,20220508
ch14uvag00249043,DE 257968471 ,3116,RDX,Raildox GmbH & Co. KG,Raildox GmbH & Co. KG,18000101,,20220331,20220508
ch14uvag00249044,,20131,#JANSEN,Jansen AG,Jansen AG,18000101,,20220331,20220508
ch14uvag00249045,CHE-214.966.186,1369,STADS,Stadler Service AG,Stadler Service AG,18000101,,20220331,20220508
ch14uvag00249046,,20082,#INFRABSLD,Infrapark Baselland AG,Infrapark Baselland AG,18000101,,20220331,20220508
ch14uvag00249047,,20548,#LEER,Diethelm Keller Holding AG,Diethelm Keller Holding AG,18000101,,20220331,20220508
ch14uvag00249048,,20558,#LEER,Aluminium Laufen AG Liesberg,Aluminium Laufen AG Liesberg,18000101,,20220331,20220508
ch14uvag00249049,DE 325842383,3143,PRRA,primeRail GmbH,primeRail GmbH,18000101,,20220331,20220508
ch14uvag00249050,,20265,#PAPFABUTZ,Papierfabrik Utzenstorf AG,Papierfabrik Utzenstorf AG,18000101,,20220331,20220508
ch14uvag00249051,,20311,#KVATHURGAU,Verband KVA Thurgau,Verband KVA Thurgau,18000101,,20220331,20220508
ch14uvag00249052,,20695,#LEER,W. Schneider + Co AG,W. Schneider + Co AG,18000101,,20220331,20220508
ch14uvag00249053,,20586,#LEER,Cleanforce AG,Cleanforce AG,18000101,,20220331,20220508
ch14uvag00249054,,20241,#GALTRSNEB,"Galliker Transport AG, Nebikon","Galliker Transport AG, Nebikon",18000101,,20220331,20220508
ch14uvag00249055,,2793,,Lavaux Voyages Sàrl ,Lavaux Voyages Sàrl ,18000101,,20220331,20220508
ch14uvag00249056,,6002,,Transdev Martin,Transdev Martin,18000101,,20220331,20220508
ch14uvag00249057,CHE-114.884.702,20392,#LEER,Stadt Illnau-Effretikon,Stadt Illnau-Effretikon,18000101,,20220331,20220508
ch14uvag00249058,,20394,GERSTER,Gerster Infra AG,Gerster Infra AG,18000101,,20220331,20220508
ch14uvag00249059,,20390,#LEER,Hertipark AG,Hertipark AG,18000101,,20220331,20220508
ch14uvag00249060,CHE-105.935.720,20222,#SOCOOMIGTIC,Società Cooperativa fra produttori e consumatori Migros - Ticino,Società Cooperativa fra produttori e consumatori Migros - Ticino,18000101,,20220331,20220508
ch14uvag00249061,,2784,,Eurolines d.o.o.,Eurolines d.o.o.,18000101,,20220331,20220508
ch14uvag00249062,CHE-102.958.802,20029,#SOLUMA,Soluma AG,Soluma AG,18000101,,20220331,20220508
ch14uvag00249063,,20226,#ARTWEBAG,Arthur Weber AG,Arthur Weber AG,18000101,,20220331,20220508
ch14uvag00249064,,20594,#LEER,Kalkfabrik Netstal AG,Kalkfabrik Netstal AG,18000101,,20220331,20220508
ch14uvag00249065,CHE-100.886.072,9090,Hupac*,Hupac SA,Hupac SA,18000101,,20220331,20220508
ch14uvag00249066,,6000,,Transdev Savoie,Transdev Savoie,18000101,,20220331,20220508
ch14uvag00249067,,20410,#LEER,HG COMMERCIALE,HG COMMERCIALE,18000101,,20220331,20220508
ch14uvag00249068,,20598,#LEER,Abfallbewirtschaftung der Region Maloja,Abfallbewirtschaftung der Region Maloja,18000101,,20220331,20220508
ch14uvag00249069,,20634,#LEER,Zwila Immobilien AG,Zwila Immobilien AG,18000101,,20220331,20220508
ch14uvag00249070,,6012,,Michielotto Bus S.r.l.,Michielotto Bus S.r.l.,18000101,,20220331,20220508
ch14uvag00249071,,20393,#LEER,Genossenschaft für kollektive Getreideabgabe Busswil,Genossenschaft für kollektive Getreideabgabe Busswil,18000101,,20220331,20220508
ch14uvag00249072,,20467,#LEER,Schulthess Maschinen AG,Schulthess Maschinen AG,18000101,,20220331,20220508
ch14uvag00249073,,20577,#LEER,ASTRIS SA,ASTRIS SA,18000101,,20220331,20220508
ch14uvag00249074,,2794,,Ido Tours d.o.o.,Ido Tours d.o.o.,18000101,,20220331,20220508
ch14uvag00249075,,20583,#LEER,Dietrich Isol AG,Dietrich Isol AG,18000101,,20220331,20220508
ch14uvag00249076,,20385,#LEER,ASM Aerosol-Service AG,ASM Aerosol-Service AG,18000101,,20220331,20220508
ch14uvag00249078,,20051,#TAOBERB,Tanklager Oberbipp AG,Tanklager Oberbipp AG,18000101,,20220331,20220508
ch14uvag00249079,,20629,#LEER,Stammgleiskonsortium Hegmatten,Stammgleiskonsortium Hegmatten,18000101,,20220331,20220508
ch14uvag00249080,,20565,#LEER,MSE Metal Service Ecologic SA,MSE Metal Service Ecologic SA,18000101,,20220331,20220508
ch14uvag00249081,,2786,,FA-SB Transport GmbH,FA-SB Transport GmbH,18000101,,20220331,20220508
ch14uvag00249082,,6005,,France Ligne Express,France Ligne Express,18000101,,20220331,20220508
ch14uvag00249083,,20592,#LEER,VIACID AG,VIACID AG,18000101,,20220331,20220508
ch14uvag00249084,,9392,,leer 9392,leer 9392,18000101,,20220331,20220508
ch14uvag00249085,,20524,#LEER,Amcor Flexibles Rorschach AG,Amcor Flexibles Rorschach AG,18000101,,20220331,20220508
ch14uvag00249086,,20431,#LEER,"BP Europa SE, Hamburg, Zweigniederlassung BP (Switzerland) Zug","BP Europa SE, Hamburg, Zweigniederlassung BP (Switzerland) Zug",18000101,,20220331,20220508
ch14uvag00249087,CHE-114.890.499,744,LYSS,Einwohnergemeinde Lyss,Einwohnergemeinde Lyss,18000101,,20220331,20220508
ch14uvag00249088,,20535,#LEER,Gemeinde Samedan,Gemeinde Samedan,18000101,,20220331,20220508
ch14uvag00249089,,20570,#LEER,Hofmann Nutrition AG,Hofmann Nutrition AG,18000101,,20220331,20220508
ch14uvag00249090,,20261,#GEMLAND,Gemeinde Landquart,Gemeinde Landquart,18000101,,20220331,20220508
ch14uvag00249091,,20011,#NESTLBR,"Nestlé Suisse SA, Broc","Nestlé Suisse SA, Broc",18000101,,20220331,20220508
ch14uvag00249092,,20557,#LEER,Willi Grüninger AG,Willi Grüninger AG,18000101,,20220331,20220508
ch14uvag00249093,,20595,#LEER,Serco Landtechnik AG,Serco Landtechnik AG,18000101,,20220331,20220508
ch14uvag00249094,,20080,#OBURKAI,Ortsbürgergemeinde Kaiseraugst,Ortsbürgergemeinde Kaiseraugst,18000101,,20220331,20220508
ch14uvag00249095,CHE-108.641.775,1366,SOGEP,SOGEP Société Genevoise des Pétroles SA,SOGEP Société Genevoise des Pétroles SA,18000101,,20220331,20220508
ch14uvag00249096,,9708,,leer 9708,leer 9708,18000101,,20220331,20220508
ch14uvag00249097,,9523,,leer 9523,leer 9523,18000101,,20220331,20220508
ch14uvag00249098,,2787,,Beky Tours d.o.o.,Beky Tours d.o.o.,18000101,,20220331,20220508
ch14uvag00249099,,20711,#LEER,Packmat Immobilien AG,Packmat Immobilien AG,18000101,,20220331,20220508
ch14uvag00249100,,20680,#LEER,Kästli Bau AG,Kästli Bau AG,18000101,,20220331,20220508
ch14uvag00249101,,2792,,T.A. Li-Bus d.o.o.,T.A. Li-Bus d.o.o.,18000101,,20220331,20220508
ch14uvag00249102,,20070,#BISCHNA,Bischofszell Nahrungsmittel AG,Bischofszell Nahrungsmittel AG,18000101,,20220331,20220508
ch14uvag00249103,,20333,#SEVAACL,Syndicat d’entretien de la Plaine Vufflens-la-Ville - Aclens (SEVA),Syndicat d’entretien de la Plaine Vufflens-la-Ville - Aclens (SEVA),18000101,,20220331,20220508
ch14uvag00249104,,20328,#METALLUM,Metallum Metallhandel AG,Metallum Metallhandel AG,18000101,,20220331,20220508
ch14uvag00249105,,20514,#LEER,Energie 360 Grad AG,Energie 360 Grad AG,18000101,,20220331,20220508
ch14uvag00249106,,20576,#LEER,Retripa Valais SA,Retripa Valais SA,18000101,,20220331,20220508
ch14uvag00249107,,20714,#LEER,Test AGG,Test AGG,18000101,,20220331,20220508
ch14uvag00249108,,20401,#LEER,Gemeindeverwaltung Hedingen,Gemeindeverwaltung Hedingen,18000101,,20220331,20220508
ch14uvag00249109,,20527,#LEER,Schweizerisches Rotes Kreuz,Schweizerisches Rotes Kreuz,18000101,,20220331,20220508
ch14uvag00249110,,20519,#LEER,SwissImmoRec AG,SwissImmoRec AG,18000101,,20220331,20220508
ch14uvag00249111,,20657,#LEER,Lagerhaus-Genossenschaft Bern,Lagerhaus-Genossenschaft Bern,18000101,,20220331,20220508
ch14uvag00249112,CHE-105.838.554,20305,#KIBAG,KIBAG Management AG,KIBAG Management AG,18000101,,20220331,20220508
ch14uvag00249113,CHE-109.420.202,20600,DEBAB,Debrunner Acifer Bewehrungen AG,Debrunner Acifer Bewehrungen AG,18000101,,20220331,20220508
ch14uvag00249114,,549,WIL,Stadt Wil,Stadt Wil,18000101,,20220331,20220508
ch14uvag00249115, SK 2022065100,3139,YOSAR,YOSARIA TRAINS a.s.,YOSARIA TRAINS a.s.,18000101,,20220331,20220508
ch14uvag00249116,,20012,#PLANZERIMMO,Planzer Immobilien AG,Planzer Immobilien AG,18000101,,20220331,20220508
ch14uvag00249117,,20425,GEMDÄNIK,Gemeinde Däniken - Däniken,Gemeinde Däniken - Däniken,18000101,,20220331,20220508
ch14uvag00249118,,20138,#VETROP,Vetropack SA,Vetropack SA,18000101,,20220331,20220508
ch14uvag00249119,,20122,#AVOAMV,AVO Wiederkehr Recycling AG,AVO Wiederkehr Recycling AG,18000101,,20220331,20220508
ch14uvag00249120,CHE-343.311.817,3123,HSLCH,HSL Schweiz GmbH,HSL Schweiz GmbH,18000101,,20220331,20220508
ch14uvag00249121,,20513,#LEER,Prader Losinger SA,Prader Losinger SA,18000101,,20220331,20220508
ch14uvag00249122,,20384,#LEER,SABAG Biel / Bienne AG,SABAG Biel / Bienne AG,18000101,,20220331,20220508
ch14uvag00000978,CHE-101.005.006,1163,WG,Wasserngrat 2000 AG,Wasserngrat 2000 AG,18000101,,20220331,20220508
ch14uvag00001027,,2133,,Globotour,Globotour,18000101,,20220331,20220508
ch14uvag00165721,,2697,,Albanais Voyages,Albanais Voyages,18000101,,20220331,20220508
ch14uvag00001321,,2620,,Golubi? d.o.o.,Golubi? d.o.o.,18000101,,20220331,20220508
ch14uvag00107871,,2624,,Ditori Reisen Graniti Trans d.o.o.,Ditori Reisen Graniti Trans d.o.o.,18000101,,20220331,20220508
ch14uvag00001277,,2573,,Adda Tours di Carnati Mauro & C. S.a.s.,Adda Tours di Carnati Mauro & C. S.a.s.,18000101,,20220331,20220508
ch14uvag00249263,,20398,#LEER,Ernst Böhlen Logistik AG,Ernst Böhlen Logistik AG,18000101,,20220331,20220508
ch14uvag00001171,,2457,,Marino Gerardo,Marino Gerardo,18000101,,20220331,20220508
ch14uvag00000319,CHE-115.081.491,805,ASA,Anrufsammeltaxi Arbon,Stadt Arbon,18000101,,20220331,20220508
ch14uvag00166339,CHE-116.157.010,3081,DLV,Dampfloki-Verein Appenzeller Bahnen,Dampfloki-Verein Appenzeller Bahnen,20101101,,20220331,20220508
ch14uvag00000546,CHE-115.540.398,9388,GRO,Gemeinde Rongellen,Gemeinde Rongellen,18000101,,20220331,20220508
ch14uvag00224172,,2755,,S.E.A.T. Società Esercizio Autotrasporti Tricase S.r.l.,S.E.A.T. Società Esercizio Autotrasporti Tricase S.r.l.,18000101,,20220331,20220508
ch14uvag00000938,CHE-115.974.414,507,VB TPB,Verkehrsbetriebe Biel,Verkehrsbetriebe Biel,20130918,,20220331,20220508
ch14uvag00107799,,2672,,Nobless Line s.r.o,Nobless Line s.r.o,18000101,,20220331,20220508
ch14uvag00249264,,20048,#GOSSAU,Stadt Gossau SG,Stadt Gossau SG,18000101,,20220331,20220508
ch14uvag00221000,CHE-109.376.558,4,SBBH,Stiftung Historisches Erbe der SBB,Stiftung Historisches Erbe der SBB,20010530,,20220331,20220508
ch14uvag00000316,,2810,ARETZ,ARETZ GmbH & Co.,ARETZ GmbH & Co.,18000101,,20220331,20220508
ch14uvag00165724,CHE-331.018.109,1326,ANAT,Association neuchâteloise des Amis du Tramway ANAT,Association neuchâteloise des Amis du Tramway ANAT,20160225,,20220331,20220508
ch14uvag00225180,De 122804223,3096,RHBG,Rheingold-Zug Betriebsgesellschaft mbH,Rheingold-Zug Betriebsgesellschaft mbH,18000101,,20220331,20220508
ch14uvag00001147,,2432,,Rainer Halbasch,Rainer Halbasch,18000101,,20220331,20220508
ch14uvag00249265,,6003,,Actibus,Actibus,18000101,,20220331,20220508
ch14uvag00249266,,20529,#LEER,RUAG Real Estate,RUAG Real Estate,18000101,,20220331,20220508
ch14uvag00000354,CHE-101.496.271,121,cmBC,Chemin de fer-musée Blonay-Chamby,Société coopérative du Chemin de fer - Musée Blonay-Chamby,19680703,,20220331,20220508
ch14uvag00001330,,2631,,Vincek d.o.o.,Vincek d.o.o.,18000101,,20220331,20220508
ch14uvag00001011,,2068,,Panturist d.o.o.,Panturist d.o.o.,18000101,,20220331,20220508
ch14uvag00001229,,2522,,N.P.T.T Nderimi,N.P.T.T Nderimi,18000101,,20220331,20220508
ch14uvag00166361,CHE-265.402.971,2705,,Eurotours Zelenovic Sàrl,Eurotours Zelenovic Sàrl,18000101,,20220331,20220508
ch14uvag00249267,,20438,#LEER,MM Aufbereitung + Recycling AG,MM Aufbereitung + Recycling AG,18000101,,20220331,20220508
ch14uvag00249268,CHE-105.961.083,20397,RACO,Robert Aebi AG,Robert Aebi AG,18000101,,20220331,20220508
ch14uvag00001322,CHE-108.545.551,2622,,Gjni Reisen GmbH,Gjni Reisen GmbH,18000101,,20220331,20220508
ch14uvag00249269,,20114,#BRAUFALK,Brauerei Falken,Brauerei Falken,18000101,,20220331,20220508
ch14uvag00249270,CHE-100.983.918,20034,#JURACIM,Juracime SA,Juracime SA,18000101,,20220331,20220508
ch14uvag00001105,,2369,,"Reisebüro Sulejmani, Gostivar","Reisebüro Sulejmani, Gostivar",18000101,,20220331,20220508
ch14uvag00225181,NOR 984 661 177,3107,VY,Vygruppen AS,Vygruppen AS,18000101,,20220331,20220508
ch14uvag00000448,CHE-107.299.875,206,DBZ,Dolderbahn-Betriebs-AG,Dolderbahn-Betriebs-AG,18000101,,20220331,20220508
ch14uvag00107827,CHE-101.754.266,3001,SEC,"Securitrans, Public Transport Security AG","Securitrans, Public Transport Security AG",20010122,,20220331,20220508
ch14uvag00000741,CHE-106.106.436,2880,RHEL,Rhenus Logistics AG,Rhenus Logistics AG,20050627,,20220331,20220508
ch14uvag00166335,,2717,,Chiesa S.r.l.,Chiesa S.r.l.,18000101,,20220331,20220508
ch14uvag00249271,,20662,#LEER,Müller AG Verpackungen,Müller AG Verpackungen,18000101,,20220331,20220508
ch14uvag00249272,CHE-105.975.027,20338,#MIGVALMAR,Société coopérative Migros Valais,Société coopérative Migros Valais,18000101,,20220331,20220508
ch14uvag00220989,CHE-182.851.275,1342,ESE,Eurobus swiss-express AG ,Eurobus swiss-express AG ,20171214,,20220331,20220508
ch14uvag00000427,CHE-105.904.837,2936,CICA,CICA SA,CICA SA,19391220,,20220331,20220508
ch14uvag00249273,,20698,#LEER,Balteschwiler AG,Balteschwiler AG,18000101,,20220331,20220508
ch14uvag00249274,,20477,#LEER,Galliker Transport AG,Galliker Transport AG,18000101,,20220331,20220508
ch14uvag00249275,,20434,#LEER,Saarstahl AG,Saarstahl AG,18000101,,20220331,20220508
ch14uvag00220987,,2725,,N.SH.T. Rinori Travel,N.SH.T. Rinori Travel,18000101,,20220331,20220508
ch14uvag00249276,,20022,#SIKA,Sika Schweiz AG,Sika Schweiz AG,18000101,,20220331,20220508
ch14uvag00249277,,20516,#LEER,Cremo SA,Cremo SA,18000101,,20220331,20220508
ch14uvag00000747,CHE-278.264.862,1129,RMGZ,Remontées Mécaniques de Grimentz - Zinal SA,Remontées Mécaniques de Grimentz - Zinal SA,20121025,,20220331,20220508
ch14uvag00249278,CHE-289.733.915,1371,TURL,Turail Schienenlogistik GmbH,Turail Schienenlogistik GmbH,18000101,,20220331,20220508
ch14uvag00000667,CHE-107.092.185,2836,MFAG,"Müller Gleisbau AG, Frauenfeld","Müller Gleisbau AG, Frauenfeld",19800730,,20220331,20220508
ch14uvag00166349,,3069,ATRR,ATIR-RAIL,ATIR-RAIL,18000101,,20220331,20220508
ch14uvag00000604,CHE-107.197.039,1049,LEE,Luftseilbahn Elsigbach - Elsigenalp,"Elsigenalpbahnen AG Frutigen, Luftseilbahn und Skilifte",18000101,,20220331,20220508
ch14uvag00000567,CHE-106.101.982,2831,IMLOG,Imbach Logistik AG,Imbach Logistik AG,19850925,,20220331,20220508
ch14uvag00001326,,2627,,Pafumi Reisen,Pafumi Reisen,18000101,,20220331,20220508
